date,AED,ALL,ARS,AUD,AZN,BAM,BDT,BGN,BHD,BRL,CAD,CLP,CNY,COP,CRC,CZK,DKK,DOP,EGP,ETB,EUR,GBP,GTQ,HKD,HNL,HRK,HUF,IDR,ILS,INR,ISK,JPY,KES,KHR,KRW,KWD,KYD,KZT,LBP,LKR,LYD,MAD,MUR,MXN,MYR,NGN,NOK,NZD,OMR,PAB,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TWD,TZS,UAH,USD,UYU,VEF,VND,ZAR,CHF,GBX
2007-12-12,0.31313,,0.37540,1.00740,,,,,3.06900,0.661454,1.13200,,0.159743,,,,0.224528,,,,1.67490,2.33090,,0.14670,,0.23420,,0.000127,0.29180,0.029933,,0.010254,,,0.001273,4.20000,,,,,,,,,0.355484,,0.209653,0.89680,2.99700,,,0.028554,,0.47200,0.316843,,,0.04816,0.306859,0.177552,0.79300,0.038308,,0.99380,0.036389,,,1.14090,,,,0.17040,1.0,0.023309
2007-12-13,0.313533,,0.37590,1.00970,,,,,3.07400,0.668377,1.13140,,0.160163,,,,0.225159,,,,1.67980,2.33160,,0.146875,,0.23490,,0.000127,0.29350,0.029959,,0.010234,,,0.001276,4.20700,,,,,,,,,0.356172,,0.211445,0.89850,3.00200,,,0.028636,,0.47340,0.317374,,,0.048267,0.307538,0.178026,0.79510,0.038374,,0.99680,0.036438,,,1.14270,,,,0.17110,1.0,0.023316
2007-12-14,0.316537,,0.37910,1.01160,,,,,3.10400,0.672227,1.13360,,0.161562,,,,0.225357,,,,1.68140,2.34940,,0.148325,,0.23530,,0.000128,0.29230,0.030268,,0.010255,,,0.001282,4.24700,,,,,,,,,0.359701,,0.211203,0.90220,3.03100,,,0.028888,,0.47090,0.320494,,,0.048523,0.310557,0.178223,0.80120,0.038881,,1.00140,0.036787,,,1.15360,,,,0.17150,1.0,0.023494
2007-12-17,0.319295,,0.38200,0.99980,,,,,3.13100,0.670519,1.14010,,0.162736,,,,0.224144,,,,1.67260,2.34180,,0.149575,,0.23400,,0.000128,0.29290,0.030445,,0.010284,,,0.001285,4.28300,,,,,,,,,0.359768,,0.209977,0.88470,3.05800,,,0.028806,,0.46520,0.323239,,,0.048576,0.312804,0.177903,0.80080,0.038796,,0.99580,0.036951,,,1.16380,,,,0.16960,1.0,0.023418
2007-12-18,0.318285,,0.38120,1.00130,,,,,3.12200,0.660379,1.15400,,0.162169,,,,0.223798,,,,1.67000,2.34300,,0.149125,,0.23420,,0.000128,0.29370,0.030311,,0.010239,,,0.001276,4.26900,,,,,,,,,0.357555,,0.208364,0.88010,3.04900,,,0.028581,,0.46540,0.322235,,,0.048445,0.311043,0.176779,0.79710,0.038446,,0.99780,0.036802,,,1.16020,,,,0.16990,1.0,0.02343
2007-12-19,0.319076,,0.38310,1.00490,,,,,3.13000,0.666083,1.15450,,0.162767,,,,0.224181,,,,1.67280,2.34280,,0.14950,,0.23450,,0.000128,0.29760,0.030312,,0.010287,,,0.001283,4.28200,,,,,,,,,0.358289,,0.208148,0.88220,3.05600,,,0.028709,,0.46600,0.323079,,,0.048558,0.312065,0.176413,0.79820,0.038616,,0.99870,0.036927,,,1.16340,,,,0.17000,1.0,0.023428
2007-12-20,0.319735,,0.38390,1.00400,,,,,3.13600,0.669258,1.16230,,0.16331,,,,0.224088,,,,1.67180,2.32030,,0.14980,,0.23430,,0.000128,0.29810,0.03040,,0.010297,,,0.001278,4.29000,,,,,,,,,0.359202,,0.208549,0.88320,3.06300,,,0.028787,,0.46500,0.323746,,,0.048582,0.312876,0.176807,0.79900,0.038499,,0.99630,0.03702,,,1.16560,,,,0.16860,1.0,0.023203
2007-12-21,0.319488,,0.38370,1.01090,,,,,3.13200,0.667795,1.16690,,0.16307,,,,0.224237,,,,1.67330,2.31030,,0.149575,,0.23430,,0.000128,0.29950,0.030452,,0.010285,,,0.001279,4.28500,,,,,,,,,0.358939,,0.208799,0.89190,3.05800,,,0.028964,,0.46620,0.323365,,,0.048578,0.312496,0.177208,0.80090,0.038819,,0.99680,0.036995,,,1.16390,,,,0.16730,1.0,0.023103
2007-12-24,0.319488,,0.38370,1.01090,,,,,3.13200,0.667795,1.16690,,0.16307,,,,0.224237,,,,1.67330,2.31030,,0.149575,,0.23430,,0.000128,0.29950,0.030452,,0.010285,,,0.001279,4.28500,,,,,,,,,0.358939,,0.208799,0.89190,3.05800,,,0.028964,,0.46620,0.323365,,,0.048578,0.312496,0.177208,0.80090,0.038819,,0.99680,0.036995,,,1.16390,,,,0.16730,1.0,0.023103
2007-12-27,0.318005,,0.38050,1.01750,,,,,3.11800,0.67815,1.18140,,0.163475,,,,0.225266,,,,1.68030,2.30180,,0.14885,,0.23340,,0.000128,0.29970,0.030353,,0.010137,,,0.001274,4.26600,,,,,,,,,0.358343,,0.209289,0.89400,3.04400,,,0.028778,,0.46960,0.321862,,,0.048532,0.311056,0.17778,0.80050,0.039073,,1.00690,0.036777,,,1.15880,,,,0.16850,1.0,0.023018
